19:52:38  $GNRMC,195238.00,A,215.034.411,S,432.258.558,W,0.032,,100123,,,A*62
19:52:38  $GNVTG,,T,,M,0.032,N,0.059,K,A*30
19:52:38  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:38  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:38  $GPGSV,2,1,5,1,46,216,25,3,23,228,29,8,25,324,28,21,74,237,20*7B
19:52:38  $GPGSV,2,2,5,31,51,96,27*40
19:52:38  $GLGSV,2,1,7,75,18,110,19,76,21,52,25,77,3,10,,81,46,227,25*69
19:52:38  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,35*5E
19:52:38  $GNGLL,215.034.411,S,432.258.558,W,195238.00,A,A*7B
19:52:38  $GNGGA,195238.00,215.034.411,S,432.258.558,W,1,8,1.26,788.9,M,-6.9,M,,*5F
19:52:39  $GNRMC,195239.00,A,215.034.411,S,432.258.568,W,0.016,,100123,,,A*66
19:52:39  $GNVTG,,T,,M,0.016,N,0.030,K,A*39
19:52:39  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:39  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:39  $GPGSV,2,1,5,1,46,216,25,3,23,228,29,8,25,324,28,21,74,237,19*71
19:52:39  $GPGSV,2,2,5,31,51,96,27*40
19:52:39  $GLGSV,2,1,7,75,18,110,18,76,21,52,25,77,3,10,,81,46,227,25*68
19:52:39  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,34*5C
19:52:39  $GNGLL,215.034.411,S,432.258.568,W,195239.00,A,A*79
19:52:39  $GNGGA,195239.00,215.034.411,S,432.258.568,W,5,8,1.26,789.2,M,-6.9,M,,*57
19:52:40  $GNRMC,195240.00,A,215.034.410,S,432.258.575,W,0.113,,100123,,,A*61
19:52:40  $GNVTG,,T,,M,0.113,N,0.210,K,A*3D
19:52:40  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:40  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:40  $GPGSV,2,1,5,1,46,216,25,3,23,228,28,8,25,324,28,21,74,237,20*7A
19:52:40  $GPGSV,2,2,5,31,51,96,27*40
19:52:40  $GLGSV,2,1,7,75,18,110,18,76,21,52,25,77,3,10,,81,46,227,24*69
19:52:40  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,34*5C
